850.1533918719404, 0.23803185477997246
851.4756391327998, 0.33299680380662977
852.8860362110498, 0.46950891803245653
852.357137306706, 0.32706149449246524
854.1201336545187, 0.5466679391166132
855.4423809153781, 0.6178916508866088
856.8527779936281, 0.7544037651124356
856.3238790892843, 0.6119563415724443
858.0868754370969, 0.8315627861965922
859.4972725153469, 0.968074900422419
858.9683736110032, 0.8256274768824277
860.7313699588158, 1.0452339215065756
862.0536172196752, 1.1164576332765712
863.4640142979252, 1.2316026339713986
862.9351153935814, 1.1105223239624067
864.7862615587846, 1.32419345927239
864.257362654441, 1.1817460357324023
866.1305462739917, 1.493349774726127
865.7999844587769, 1.32419345927239
867.3426062631129, 1.5200586666398763
868.6648535239724, 1.6328295436090343
870.0752506022225, 1.7800252146003537
869.5463516978787, 1.609088306352369
871.3093480456912, 1.8465006789190213
872.7197451239413, 1.9936963499103442
872.1908462195975, 1.822759441662356
873.9538425674101, 2.0601718142290046
875.3642396456602, 2.2073674852203276
874.8353407413164, 2.0364305769723394
876.5983370891289, 2.273842949538988
878.008734167379, 2.421038620530311
877.4798352630352, 2.2501017122823264
879.2428316108478, 2.4875140848489714
880.6532286890979, 2.6560768693712937
880.1243297847541, 2.4637728475923097
881.9754759499573, 2.777157179380282
881.4465770456135, 2.6062202711322975
883.2095733934261, 2.843632643698946
884.6199704716761, 3.0121954282212684
884.0910715673324, 2.819891406442281
885.9422177325356, 3.1332757382302567
885.4133188281918, 2.962338829982272
887.264464993395, 3.247233677062251
886.7355660890512, 3.10478625352226
888.4985624368638, 3.3421986260889085
889.9089595151138, 3.510761410611231
889.3800606107701, 3.3184573888322433
891.2312067759733, 3.6532088341512186
890.7023078716295, 3.4609048123722346
892.5534540368327, 3.7956562576912063
892.0245551324889, 3.6033522359122223
893.8757012976921, 3.916736567700198
893.3468023933484, 3.7457996594522136
895.1979485585516, 4.052061620063192
894.6690496542078, 3.8882470829922013
896.520195819411, 4.215876157134179
895.9912969150672, 4.030694506532193
897.8644805346181, 4.413521957295913
897.5339187194032, 4.226559713899675
899.1646903411298, 4.564872344807149
898.6357914367861, 4.386813065382164
900.4869376019893, 4.721564510701139
